CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     1615        98039207     66957099690      9922570517     67011275737 branch-misses
 -1     1615        31956282     66957112816      9926131822     67011275737 cache-references
 -1     1615         1411093     66957123751      9926192197     67011275737 cache-misses
 -1     1615     21048922851     66957132160      9923542561     67011275737 cycles
 -1     1615     38714991503     66957140549     12403487130     67011275737 instructions
 -1     1615       139341550     66957149219     12399581828     67011275737 L1-dcache-load-misses
 -1     1615     12557517448     66957156189     12399334377     67011275737 L1-dcache-loads
 -1     1615         5446771     66957162384     12399365883     67011275737 L1-dcache-prefetch-misses
 -1     1615        37095900     66957168593     12399382182     67011275737 L1-dcache-prefetches
 -1     1615        23289774     66957174571      9919464137     67011275737 L1-dcache-store-misses
 -1     1615      5280792587     66957180650      9919582779     67011275737 L1-dcache-stores
 -1     1615       585731443     66957186661      9918789248     67011275737 L1-icache-load-misses
 -1     1615     12025026813     66957192670      9918833887     67011275737 L1-icache-loads
 -1     1615          476016     66957198638      9918762668     67011275737 LLC-load-misses
 -1     1615        12437297     66957208078      9918778805     67011275737 LLC-loads
 -1     1615         4142381     66957211918      9919548066     67011275737 dTLB-load-misses
 -1     1615     10053448603     66957215502      9919530165     67011275737 dTLB-loads
 -1     1615          339628     66957219127      9919615940     67011275737 dTLB-store-misses
 -1     1615      5282477084     66957222721      9919545687     67011275737 dTLB-stores
 -1     1615         1445307     66957226284      9917377568     67011275737 iTLB-load-misses
 -1     1615     30964648484     66957229914      9917453840     67011275737 iTLB-loads
 -1     1615      5248438398     66957233497      9917316578     67011275737 branch-load-misses
 -1     1615      7345532565     66957237132      9917376131     67011275737 branch-loads
 -1     1615               0     66957240741      9919595336     67011275737 mem-loads
 -1     1615      3318736630     66957244352      9916055168     67011275737 stalled-cycles-backend
 -1     1615      7305581073     66957248053      9916093004     67011275737 stalled-cycles-frontend
 -1     1615      7357065639     67057992794      9931795029     67112196342 branches
 -1     1615        98130732     67058015913      9931691022     67112196342 branch-misses
 -1     1615        31989466     67058027815      9935052456     67112196342 cache-references
 -1     1615         1411929     67058036465      9935109251     67112196342 cache-misses
 -1     1615     21073904094     67058044191      9935309501     67112196342 cycles
 -1     1615     38764419116     67058050454     12419245760     67112196342 instructions
 -1     1615       139564821     67058069829     12419331468     67112196342 L1-dcache-load-misses
 -1     1615     12578061775     67058076713     12419332524     67112196342 L1-dcache-loads
 -1     1615         5455083     67058083126     12419364398     67112196342 L1-dcache-prefetch-misses
 -1     1615        37156517     67058089341     12419381381     67112196342 L1-dcache-prefetches
 -1     1615        23325525     67058095376      9935462701     67112196342 L1-dcache-store-misses
 -1     1615      5289549114     67058101438      9935581796     67112196342 L1-dcache-stores
 -1     1615       586620868     67058107303      9934789402     67112196342 L1-icache-load-misses
 -1     1615     12044752401     67058113271      9934833534     67112196342 L1-icache-loads
 -1     1615          476609     67058121072      9934763253     67112196342 LLC-load-misses
 -1     1615        12457655     67058124768      9934777908     67112196342 LLC-loads
 -1     1615         4148721     67058128366      9935547214     67112196342 dTLB-load-misses
 -1     1615     10069915535     67058131826      9935529077     67112196342 dTLB-loads
 -1     1615          340046     67058135386      9935614654     67112196342 dTLB-store-misses
 -1     1615      5291142833     67058138988      9935544535     67112196342 dTLB-stores
 -1     1615         1447667     67058142557      9933377362     67112196342 iTLB-load-misses
 -1     1615     31015044149     67058146057      9933452851     67112196342 iTLB-loads
 -1     1615      5257052137     67058149544      9933316302     67112196342 branch-load-misses
 -1     1615      7357497726     67058153009      9933375721     67112196342 branch-loads
 -1     1615               0     67058156595      9935593794     67112196342 mem-loads
 -1     1615      3324219093     67058160078      9932054296     67112196342 stalled-cycles-backend
 -1     1615      7317245052     67058163742      9932091557     67112196342 stalled-cycles-frontend
 -1     1615      7363697655     67158905379      9940712118     67213110009 branches
 -1     1615        98219232     67158928370      9940607906     67213110009 branch-misses
 -1     1615        32021973     67158939379      9945918901     67213110009 cache-references
 -1     1615         1412904     67158946133      9949967527     67213110009 cache-misses
 -1     1615     21107838330     67158952385      9951308522     67213110009 cycles
 -1     1615     38827449766     67158958510     12439244478     67213110009 instructions
 -1     1615       139781101     67158964679     12439330045     67213110009 L1-dcache-load-misses
 -1     1615     12598564364     67158970901     12439331819     67213110009 L1-dcache-loads
 -1     1615         5463765     67158977157     12439362785     67213110009 L1-dcache-prefetch-misses
 -1     1615        37219141     67158983386     12439379820     67213110009 L1-dcache-prefetches
 -1     1615        23361970     67158989602      9951462263     67213110009 L1-dcache-store-misses
 -1     1615      5298236659     67158995663      9951581332     67213110009 L1-dcache-stores
 -1     1615       587513052     67159001668      9950789173     67213110009 L1-icache-load-misses
 -1     1615     12064486167     67159007743      9950833098     67213110009 L1-icache-loads
 -1     1615          477212     67159013879      9950762230     67213110009 LLC-load-misses
 -1     1615        12476259     67159019941      9950776594     67213110009 LLC-loads
 -1     1615         4155036     67159025923      9951545919     67213110009 dTLB-load-misses
 -1     1615     10086444825     67159035060      9951528668     67213110009 dTLB-loads
 -1     1615          340748     67159038821      9951613794     67213110009 dTLB-store-misses
 -1     1615      5299824252     67159042471      9951543443     67213110009 dTLB-stores
 -1     1615         1450058     67159046065      9949377283     67213110009 iTLB-load-misses
 -1     1615     31065842874     67159049609      9949451206     67213110009 iTLB-loads
 -1     1615      5265658582     67159053163      9949315946     67213110009 branch-load-misses
 -1     1615      7369511720     67159056859      9949375713     67213110009 branch-loads
 -1     1615               0     67159060387      9951592647     67213110009 mem-loads
 -1     1615      3328985116     67159065829      9946229974     67213110009 stalled-cycles-backend
 -1     1615      7324740070     67159071723      9942272575     67213110009 stalled-cycles-frontend
 -1     1615      7371189637     67259822467      9950696559     67314036954 branches
 -1     1615        98358818     67259843202      9954569585     67314036954 branch-misses
 -1     1615        32083417     67259853531      9961918215     67314036954 cache-references
 -1     1615         1413876     67259861621      9965966737     67314036954 cache-misses
 -1     1615     21141774732     67259867877      9967307710     67314036954 cycles
 -1     1615     38889707892     67259874240     12459243388     67314036954 instructions
 -1     1615       140025090     67259880358     12459328886     67314036954 L1-dcache-load-misses
 -1     1615     12618980733     67259886460     12459330813     67314036954 L1-dcache-loads
 -1     1615         5473839     67259892632     12459361423     67314036954 L1-dcache-prefetch-misses
 -1     1615        37284766     67259898878     12459379333     67314036954 L1-dcache-prefetches
 -1     1615        23398670     67259904890      9967461608     67314036954 L1-dcache-store-misses
 -1     1615      5306774656     67259911041      9967580937     67314036954 L1-dcache-stores
 -1     1615       588401629     67259916963      9966788951     67314036954 L1-icache-load-misses
 -1     1615     12083908184     67259923062      9966832038     67314036954 L1-icache-loads
 -1     1615          477758     67259929100      9966761244     67314036954 LLC-load-misses
 -1     1615        12503908     67259935095      9966775707     67314036954 LLC-loads
 -1     1615         4163244     67259941056      9967544161     67314036954 dTLB-load-misses
 -1     1615     10102845073     67259947025      9967527277     67314036954 dTLB-loads
 -1     1615          341448     67259955235      9967613607     67314036954 dTLB-store-misses
 -1     1615      5308471335     67259958904      9967542449     67314036954 dTLB-stores
 -1     1615         1452387     67259962474      9965377729     67314036954 iTLB-load-misses
 -1     1615     31116395233     67259966034      9965450368     67314036954 iTLB-loads
 -1     1615      5274252652     67259969570      9965314388     67314036954 branch-load-misses
 -1     1615      7380861552     67259975506      9964465126     67314036954 branch-loads
 -1     1615               0     67259982092      9962687992     67314036954 mem-loads
 -1     1615      3331966366     67259987524      9955156498     67314036954 stalled-cycles-backend
 -1     1615      7331270885     67259993519      9951199300     67314036954 stalled-cycles-frontend
 -1     1615      7383151223     67360721522      9966695732     67414978306 branches
 -1     1615        98517190     67360742274      9970568572     67414978306 branch-misses
 -1     1615        32147408     67360752603      9977918040     67414978306 cache-references
 -1     1615         1415002     67360760697      9981965331     67414978306 cache-misses
 -1     1615     21175710927     67360766952      9983306508     67414978306 cycles
 -1     1615     38951939805     67360773318     12479242264     67414978306 instructions
 -1     1615       140259230     67360779437     12479327339     67414978306 L1-dcache-load-misses
 -1     1615     12639338092     67360785555     12479330885     67414978306 L1-dcache-loads
 -1     1615         5483318     67360791677     12479360804     67414978306 L1-dcache-prefetch-misses
 -1     1615        37347049     67360810986     12479378944     67414978306 L1-dcache-prefetches
 -1     1615        23435267     67360817960      9983461020     67414978306 L1-dcache-store-misses
 -1     1615      5315246550     67360824279      9983571016     67414978306 L1-dcache-stores
 -1     1615       589316028     67360830267      9982778586     67414978306 L1-icache-load-misses
 -1     1615     12103457312     67360836429      9982821704     67414978306 L1-icache-loads
 -1     1615          478301     67360842558      9982751588     67414978306 LLC-load-misses
 -1     1615        12528457     67360851237      9982773979     67414978306 LLC-loads
 -1     1615         4170569     67360854812      9983544066     67414978306 dTLB-load-misses
 -1     1615     10119099748     67360858354      9983526498     67414978306 dTLB-loads
 -1     1615          341858     67360861948      9983612921     67414978306 dTLB-store-misses
 -1     1615      5317013901     67360884517      9983541402     67414978306 dTLB-stores
 -1     1615         1454665     67360889982      9981376407     67414978306 iTLB-load-misses
 -1     1615     31166380940     67360893598      9981450528     67414978306 iTLB-loads
 -1     1615      5280682438     67360899363      9977341756     67414978306 branch-load-misses
 -1     1615      7387518542     67360905455      9973408882     67414978306 branch-loads
 -1     1615               0     67360911076      9971630803     67414978306 mem-loads
 -1     1615      3335078093     67360916623      9964097960     67414978306 stalled-cycles-backend
 -1     1615      7340793394     67360921739      9964091246     67414978306 stalled-cycles-frontend
 -1     1615      7395123495     67461667034      9982695277     67515898959 branches
 -1     1615        98676223     67461687762      9986567765     67515898959 branch-misses
 -1     1615        32205194     67461698085      9993917183     67515898959 cache-references
 -1     1615         1416569     67461706185      9997964727     67515898959 cache-misses
 -1     1615     21209648698     67461712277      9999305967     67515898959 cycles
 -1     1615     39014285024     67461718456     12499241933     67515898959 instructions
 -1     1615       140494908     67461724551     12499326165     67515898959 L1-dcache-load-misses
 -1     1615     12659749085     67461730660     12499330548     67515898959 L1-dcache-loads
 -1     1615         5492165     67461736752     12499359579     67515898959 L1-dcache-prefetch-misses
 -1     1615        37413095     67461742837     12499378141     67515898959 L1-dcache-prefetches
 -1     1615        23471377     67461748788      9999460136     67515898959 L1-dcache-store-misses
 -1     1615      5323887809     67461754807      9999570127     67515898959 L1-dcache-stores
 -1     1615       590183806     67461760708      9998778193     67515898959 L1-icache-load-misses
 -1     1615     12122992559     67461766713      9998820805     67515898959 L1-icache-loads
 -1     1615          478798     67461772725      9998750678     67515898959 LLC-load-misses
 -1     1615        12551907     67461778703      9998773025     67515898959 LLC-loads
 -1     1615         4176839     67461784621      9999543068     67515898959 dTLB-load-misses
 -1     1615     10135435219     67461790620      9999525669     67515898959 dTLB-loads
 -1     1615          342144     67461798416      9999612143     67515898959 dTLB-store-misses
 -1     1615      5325564276     67461802053      9999541046     67515898959 dTLB-stores
 -1     1615         1456379     67461808130      9994317465     67515898959 iTLB-load-misses
 -1     1615     31194338396     67461814288      9990397662     67515898959 iTLB-loads
 -1     1615      5285447768     67461820055      9986267050     67515898959 branch-load-misses
 -1     1615      7394273685     67461825864      9982333205     67515898959 branch-loads
 -1     1615               0     67461830587      9983591064     67515898959 mem-loads
 -1     1615      3340431527     67461834179      9980051497     67515898959 stalled-cycles-backend
 -1     1615      7352295990     67461837785      9980090152     67515898959 stalled-cycles-frontend
 -1     1615      7407104339     67562581554      9998694248     67616820047 branches
 -1     1615        98836312     67562602216     10002566808     67616820047 branch-misses
 -1     1615        32255627     67562612592     10009915830     67616820047 cache-references
 -1     1615         1417553     67562620719     10013963907     67616820047 cache-misses
 -1     1615     21243587477     67562626991     10015305543     67616820047 cycles
 -1     1615     39077085179     67562633374     12519242428     67616820047 instructions
 -1     1615       140722640     67562639512     12519324800     67616820047 L1-dcache-load-misses
 -1     1615     12680208781     67562645691     12519329713     67616820047 L1-dcache-loads
 -1     1615         5501350     67562651847     12519358447     67616820047 L1-dcache-prefetch-misses
 -1     1615        37475065     67562658015     12519377267     67616820047 L1-dcache-prefetches
 -1     1615        23507813     67562664030     10015459747     67616820047 L1-dcache-store-misses
 -1     1615      5332490604     67562670112     10015569853     67616820047 L1-dcache-stores
 -1     1615       591082626     67562676054     10014778229     67616820047 L1-icache-load-misses
 -1     1615     12142669143     67562682072     10014819910     67616820047 L1-icache-loads
 -1     1615          479637     67562688127     10014750310     67616820047 LLC-load-misses
 -1     1615        12576914     67562694153     10014771953     67616820047 LLC-loads
 -1     1615         4183960     67562700191     10015541899     67616820047 dTLB-load-misses
 -1     1615     10151799189     67562706309     10015524601     67616820047 dTLB-loads
 -1     1615          342610     67562717037     10013466591     67616820047 dTLB-store-misses
 -1     1615      5330909259     67562723751     10009402846     67616820047 dTLB-stores
 -1     1615         1457579     67562729298     10003243714     67616820047 iTLB-load-misses
 -1     1615     31222060591     67562735088      9999323419     67616820047 iTLB-loads
 -1     1615      5291304028     67562739612      9997313360     67616820047 branch-load-misses
 -1     1615      7405414144     67562743216      9997372947     67616820047 branch-loads
 -1     1615               0     67562746830      9999589474     67616820047 mem-loads
 -1     1615      3345881993     67562750294      9996050709     67616820047 stalled-cycles-backend
 -1     1615      7364066324     67562754020      9996089049     67616820047 stalled-cycles-frontend
 -1     1615      7419098059     67663501517     10014693095     67717748705 branches
 -1     1615        98994249     67663522108     10018566402     67717748705 branch-misses
 -1     1615        32307765     67663532460     10025914975     67717748705 cache-references
 -1     1615         1418592     67663540501     10029963337     67717748705 cache-misses
 -1     1615     21277525975     67663546726     10031305107     67717748705 cycles
 -1     1615     39140039469     67663552892     12539241616     67717748705 instructions
 -1     1615       140949416     67663559030     12539323996     67717748705 L1-dcache-load-misses
 -1     1615     12700765219     67663565172     12539328202     67717748705 L1-dcache-loads
 -1     1615         5511507     67663571274     12539357716     67717748705 L1-dcache-prefetch-misses
 -1     1615        37535096     67663577406     12539375767     67717748705 L1-dcache-prefetches
 -1     1615        23544150     67663583404     10031459181     67717748705 L1-dcache-store-misses
 -1     1615      5341083696     67663589536     10031569183     67717748705 L1-dcache-stores
 -1     1615       591971341     67663607461     10030776583     67717748705 L1-icache-load-misses
 -1     1615     12162461713     67663614422     10030819482     67717748705 L1-icache-loads
 -1     1615          480136     67663620738     10030749079     67717748705 LLC-load-misses
 -1     1615        12595817     67663628631     10030771284     67717748705 LLC-loads
 -1     1615         4189657     67663634573     10030319569     67717748705 dTLB-load-misses
 -1     1615     10162889625     67663640643     10026308138     67717748705 dTLB-loads
 -1     1615          342945     67663646274     10022401128     67717748705 dTLB-store-misses
 -1     1615      5335735803     67663651881     10018335576     67717748705 dTLB-stores
 -1     1615         1458885     67663656498     10013375476     67717748705 iTLB-load-misses
 -1     1615     31266881645     67663660105     10013449363     67717748705 iTLB-loads
 -1     1615      5299946927     67663663607     10013311518     67717748705 branch-load-misses
 -1     1615      7417481380     67663667101     10013372453     67717748705 branch-loads
 -1     1615               0     67663670658     10015588324     67717748705 mem-loads
 -1     1615      3351112421     67663674216     10012049899     67717748705 stalled-cycles-backend
 -1     1615      7375746426     67663677780     10012088538     67717748705 stalled-cycles-frontend
 -1     1615      7431147267     67764421116     10030692826     67818665465 branches
 -1     1615        99154967     67764441764     10034565586     67818665465 branch-misses
 -1     1615        32359952     67764452174     10041915431     67818665465 cache-references
 -1     1615         1419706     67764460304     10045962924     67818665465 cache-misses
 -1     1615     21311460876     67764466543     10047303521     67818665465 cycles
 -1     1615     39202524366     67764472729     12559240505     67818665465 instructions
 -1     1615       141179204     67764478937     12559322880     67818665465 L1-dcache-load-misses
 -1     1615     12721369126     67764485253     12559325960     67818665465 L1-dcache-loads
 -1     1615         5520309     67764491385     12559356977     67818665465 L1-dcache-prefetch-misses
 -1     1615        37593240     67764497641     12559374945     67818665465 L1-dcache-prefetches
 -1     1615        23580085     67764503706     10047458709     67818665465 L1-dcache-store-misses
 -1     1615      5349727869     67764509905     10047568662     67818665465 L1-dcache-stores
 -1     1615       592867737     67764515813     10046775393     67818665465 L1-icache-load-misses
 -1     1615     12182084224     67764521835     10046818935     67818665465 L1-icache-loads
 -1     1615          480991     67764530521     10046426908     67818665465 LLC-load-misses
 -1     1615        12609580     67764539647     10042458632     67818665465 LLC-loads
 -1     1615         4193294     67764547910     10039238143     67818665465 dTLB-load-misses
 -1     1615     10172063944     67764556523     10035227819     67818665465 dTLB-loads
 -1     1615          343306     67764561090     10031611599     67818665465 dTLB-store-misses
 -1     1615      5342837778     67764564737     10031539430     67818665465 dTLB-stores
 -1     1615         1462367     67764568320     10029374303     67818665465 iTLB-load-misses
 -1     1615     31316957831     67764571953     10029448985     67818665465 iTLB-loads
 -1     1615      5308530499     67764575532     10029310324     67818665465 branch-load-misses
 -1     1615      7429452021     67764579092     10029371831     67818665465 branch-loads
 -1     1615               0     67764582677     10031587271     67818665465 mem-loads
 -1     1615      3356271990     67764586119     10028049193     67818665465 stalled-cycles-backend
 -1     1615      7387309738     67764589743     10028087414     67818665465 stalled-cycles-frontend
 -1     1615      7443122176     67865340889     10046692018     67919590544 branches
 -1     1615        99314932     67865361443     10050564579     67919590544 branch-misses
 -1     1615        32412288     67865371839     10057914115     67919590544 cache-references
 -1     1615         1420731     67865379966     10061961898     67919590544 cache-misses
 -1     1615     21345397701     67865386192     10063302557     67919590544 cycles
 -1     1615     39265721919     67865392417     12579239715     67919590544 instructions
 -1     1615       141395016     67865398593     12579322502     67919590544 L1-dcache-load-misses
 -1     1615     12741890699     67865404772     12579325407     67919590544 L1-dcache-loads
 -1     1615         5529334     67865410863     12579355782     67919590544 L1-dcache-prefetch-misses
 -1     1615        37651791     67865417026     12579374057     67919590544 L1-dcache-prefetches
 -1     1615        23616709     67865423027     10063457660     67919590544 L1-dcache-store-misses
 -1     1615      5358323392     67865429039     10063568053     67919590544 L1-dcache-stores
 -1     1615       593772083     67865434984     10062774626     67919590544 L1-icache-load-misses
 -1     1615     12197478630     67865443700     10059415088     67919590544 L1-icache-loads
 -1     1615          481343     67865452830     10055354275     67919590544 LLC-load-misses
 -1     1615        12621935     67865461044     10051384992     67919590544 LLC-loads
 -1     1615         4196761     67865472414     10048167478     67919590544 dTLB-load-misses
 -1     1615     10184601610     67865477373     10047522573     67919590544 dTLB-loads
 -1     1615          343762     67865481001     10047610028     67919590544 dTLB-store-misses
 -1     1615      5351454706     67865484613     10047538007     67919590544 dTLB-stores
 -1     1615         1465353     67865488202     10045372868     67919590544 iTLB-load-misses
 -1     1615     31367226094     67865491856     10045448041     67919590544 iTLB-loads
 -1     1615      5317146749     67865495465     10045309360     67919590544 branch-load-misses
 -1     1615      7441428763     67865499021     10045371030     67919590544 branch-loads
 -1     1615               0     67865502668     10047586867     67919590544 mem-loads
 -1     1615      3361703353     67865506207     10044048806     67919590544 stalled-cycles-backend
 -1     1615      7398960078     67865509926     10044087321     67919590544 stalled-cycles-frontend
 -1     1615      7455052762     67966251486     10062690770     68020518337 branches
 -1     1615        99473201     67966272158     10066564848     68020518337 branch-misses
 -1     1615        32474887     67966282574     10073913438     68020518337 cache-references
 -1     1615         1422525     67966290638     10077960714     68020518337 cache-misses
 -1     1615     21379334971     67966296877     10079302641     68020518337 cycles
 -1     1615     39327718738     67966303186     12599239010     68020518337 instructions
 -1     1615       141624613     67966309321     12599320429     68020518337 L1-dcache-load-misses
 -1     1615     12762069787     67966315420     12599324364     68020518337 L1-dcache-loads
 -1     1615         5538045     67966321562     12599354739     68020518337 L1-dcache-prefetch-misses
 -1     1615        37714613     67966327690     12599372715     68020518337 L1-dcache-prefetches
 -1     1615        23652064     67966333685     10079456241     68020518337 L1-dcache-store-misses
 -1     1615      5365681901     67966342586     10077067597     68020518337 L1-dcache-stores
 -1     1615       594304864     67966351682     10072283614     68020518337 L1-icache-load-misses
 -1     1615     12208498116     67966360020     10068336412     68020518337 L1-icache-loads
 -1     1615          481642     67966387988     10064294111     68020518337 LLC-load-misses
 -1     1615        12636319     67966393240     10062770445     68020518337 LLC-loads
 -1     1615         4202597     67966396965     10063541322     68020518337 dTLB-load-misses
 -1     1615     10201029151     67966400574     10063520697     68020518337 dTLB-loads
 -1     1615          344152     67966404279     10063609679     68020518337 dTLB-store-misses
 -1     1615      5360131874     67966407851     10063536958     68020518337 dTLB-stores
 -1     1615         1467363     67966411432     10061372101     68020518337 iTLB-load-misses
 -1     1615     31417533632     67966415007     10061447233     68020518337 iTLB-loads
 -1     1615      5325748530     67966418516     10061308420     68020518337 branch-load-misses
 -1     1615      7453429771     67966422024     10061370823     68020518337 branch-loads
 -1     1615               0     67966425593     10063586331     68020518337 mem-loads
 -1     1615      3367146337     67966429187     10060048513     68020518337 stalled-cycles-backend
 -1     1615      7410638905     67966432875     10060087121     68020518337 stalled-cycles-frontend
 -1     1615      7466938766     68067176824     10078689949     68121435301 branches
 -1     1615        99634911     68067197455     10082564246     68121435301 branch-misses
 -1     1615        32524121     68067207865     10089912489     68121435301 cache-references
 -1     1615         1423591     68067216173     10093960212     68121435301 cache-misses
 -1     1615     21413271984     68067222739     10095301810     68121435301 cycles
 -1     1615     39390470418     68067228911     12619238171     68121435301 instructions
 -1     1615       141849649     68067235046     12619320247     68121435301 L1-dcache-load-misses
 -1     1615     12782463237     68067241208     12619323060     68121435301 L1-dcache-loads
 -1     1615         5546760     68067247407     12619353820     68121435301 L1-dcache-prefetch-misses
 -1     1615        37748042     68067256359     12617790782     68121435301 L1-dcache-prefetches
 -1     1615        23675054     68067265537     10089883336     68121435301 L1-dcache-store-misses
 -1     1615      5370386385     68067273964     10086004187     68121435301 L1-dcache-stores
 -1     1615       594809675     68067282049     10081218853     68121435301 L1-icache-load-misses
 -1     1615     12221229651     68067289078     10078818366     68121435301 L1-icache-loads
 -1     1615          483027     68067295361     10078747586     68121435301 LLC-load-misses
 -1     1615        12660304     68067301409     10078769315     68121435301 LLC-loads
 -1     1615         4209969     68067309137     10079539832     68121435301 dTLB-load-misses
 -1     1615     10217367792     68067312712     10079519928     68121435301 dTLB-loads
 -1     1615          344854     68067316353     10079608628     68121435301 dTLB-store-misses
 -1     1615      5368798186     68067319923     10079535252     68121435301 dTLB-stores
 -1     1615         1469724     68067323492     10077371661     68121435301 iTLB-load-misses
 -1     1615     31467825982     68067327101     10077445972     68121435301 iTLB-loads
 -1     1615      5334384886     68067330663     10077307424     68121435301 branch-load-misses
 -1     1615      7465420753     68067334282     10077370612     68121435301 branch-loads
 -1     1615               0     68067337866     10079585124     68121435301 mem-loads
 -1     1615      3372457140     68067341458     10076048601     68121435301 stalled-cycles-backend
 -1     1615      7422321447     68067345065     10076086617     68121435301 stalled-cycles-frontend
 -1     1615      7479031578     68168091073     10094689425     68222355465 branches
 -1     1615        99792907     68168111765     10098563707     68222355465 branch-misses
 -1     1615        32577815     68168122311     10105911590     68222355465 cache-references
 -1     1615         1424707     68168130448     10109959859     68222355465 cache-misses
 -1     1615     21447207562     68168136603     10111300345     68222355465 cycles
 -1     1615     39453079866     68168142829     12639236877     68222355465 instructions
 -1     1615       142070444     68168148964     12639318771     68222355465 L1-dcache-load-misses
 -1     1615     12802215339     68168158201     12638647917     68222355465 L1-dcache-loads
 -1     1615         5546760     68168167517     12634688058     68222355465 L1-dcache-prefetch-misses
 -1     1615        37766891     68168175955     12630715719     68222355465 L1-dcache-prefetches
 -1     1615        23694976     68168184209     10098806871     68222355465 L1-dcache-store-misses
 -1     1615      5375383131     68168191527     10095567154     68222355465 L1-dcache-stores
 -1     1615       595606857     68168197652     10094773594     68222355465 L1-icache-load-misses
 -1     1615     12240698740     68168203778     10094816490     68222355465 L1-icache-loads
 -1     1615          483619     68168209950     10094746554     68222355465 LLC-load-misses
 -1     1615        12681099     68168216092     10094768700     68222355465 LLC-loads
 -1     1615         4217148     68168224151     10095539183     68222355465 dTLB-load-misses
 -1     1615     10233566662     68168227874     10095519225     68222355465 dTLB-loads
 -1     1615          345772     68168231635     10095608081     68222355465 dTLB-store-misses
 -1     1615      5377399602     68168235216     10095534927     68222355465 dTLB-stores
 -1     1615         1472432     68168238852     10093370590     68222355465 iTLB-load-misses
 -1     1615     31518011642     68168242444     10093445951     68222355465 iTLB-loads
 -1     1615      5342985091     68168246000     10093306024     68222355465 branch-load-misses
 -1     1615      7477437913     68168249540     10093369268     68222355465 branch-loads
 -1     1615               0     68168253152     10095584616     68222355465 mem-loads
 -1     1615      3377540627     68168256711     10092047445     68222355465 stalled-cycles-backend
 -1     1615      7433867861     68168260387     10092085818     68222355465 stalled-cycles-frontend
 -1     1615      7490987805     68269018994     10110688868     68323296601 branches
 -1     1615        99950325     68269039706     10114563313     68323296601 branch-misses
 -1     1615        32631889     68269050085     10121910227     68323296601 cache-references
 -1     1615         1426012     68269058222     10125959128     68323296601 cache-misses
 -1     1615     21481143120     68269064454     10127299043     68323296601 cycles
 -1     1615     39516254492     68269070653     12659235154     68323296601 instructions
 -1     1615       142244123     68269079596     12655569387     68323296601 L1-dcache-load-misses
 -1     1615     12815539859     68269088566     12651583482     68323296601 L1-dcache-loads
 -1     1615         5555972     68269096954     12647622312     68323296601 L1-dcache-prefetch-misses
 -1     1615        37826125     68269105232     12643649693     68323296601 L1-dcache-prefetches
 -1     1615        23723161     68269112368     10111454516     68323296601 L1-dcache-store-misses
 -1     1615      5383907638     68269118740     10111565462     68323296601 L1-dcache-stores
 -1     1615       596515802     68269124708     10110772483     68323296601 L1-icache-load-misses
 -1     1615     12260237266     68269130730     10110815338     68323296601 L1-icache-loads
 -1     1615          484405     68269136812     10110746076     68323296601 LLC-load-misses
 -1     1615        12703497     68269142790     10110767454     68323296601 LLC-loads
 -1     1615         4223663     68269151181     10111538270     68323296601 dTLB-load-misses
 -1     1615     10250030898     68269163461     10111518793     68323296601 dTLB-loads
 -1     1615          346458     68269167737     10111607713     68323296601 dTLB-store-misses
 -1     1615      5386020370     68269171442     10111535630     68323296601 dTLB-stores
 -1     1615         1474609     68269175053     10109369612     68323296601 iTLB-load-misses
 -1     1615     31568229173     68269178610     10109444815     68323296601 iTLB-loads
 -1     1615      5351588554     68269182158     10109304567     68323296601 branch-load-misses
 -1     1615      7489402045     68269185734     10109367672     68323296601 branch-loads
 -1     1615               0     68269189339     10111584082     68323296601 mem-loads
 -1     1615      3382875998     68269192984     10108047321     68323296601 stalled-cycles-backend
 -1     1615      7445551812     68269196657     10108085091     68323296601 stalled-cycles-frontend
 -1     1615      7502870224     68369930728     10126687424     68424214545 branches
 -1     1615       100110940     68369951393     10130562152     68424214545 branch-misses
 -1     1615        32684114     68369961822     10137909114     68424214545 cache-references
 -1     1615         1426926     68369969869     10141958064     68424214545 cache-misses
 -1     1615     21509046185     68369978880     10140463427     68424214545 cycles
 -1     1615     39557691036     68369988192     12672408850     68424214545 instructions
 -1     1615       142387044     68369996753     12668500147     68424214545 L1-dcache-load-misses
 -1     1615     12828761340     68370005010     12664512966     68424214545 L1-dcache-loads
 -1     1615         5564669     68370013429     12660551887     68424214545 L1-dcache-prefetch-misses
 -1     1615        37881824     68370021010     12659370881     68424214545 L1-dcache-prefetches
 -1     1615        23758435     68370027119     10127453178     68424214545 L1-dcache-store-misses
 -1     1615      5392517467     68370033191     10127565048     68424214545 L1-dcache-stores
 -1     1615       597422497     68370039159     10126771489     68424214545 L1-icache-load-misses
 -1     1615     12279838076     68370045184     10126815420     68424214545 L1-icache-loads
 -1     1615          485698     68370051259     10126745633     68424214545 LLC-load-misses
 -1     1615        12725702     68370057264     10126766251     68424214545 LLC-loads
 -1     1615         4230431     68370064961     10127529324     68424214545 dTLB-load-misses
 -1     1615     10266248028     68370068580     10127508972     68424214545 dTLB-loads
 -1     1615          346970     68370072194     10127597780     68424214545 dTLB-store-misses
 -1     1615      5394612834     68370075679     10127525795     68424214545 dTLB-stores
 -1     1615         1476760     68370079179     10125368276     68424214545 iTLB-load-misses
 -1     1615     31618272495     68370082766     10125443531     68424214545 iTLB-loads
